chr,start,end,x,y,z
chr21,28840000,28845000,-0.075359452,-0.056614016,0.069118877
chr21,28845000,28850000,-0.07769436,-0.058795687,0.070109498
chr21,28850000,28855000,-0.074681297,-0.058515472,0.068570922
chr21,28855000,28860000,-0.072527538,-0.058099863,0.069348639
chr21,28860000,28865000,-0.069764172,-0.057390524,0.066814264
chr21,28865000,28870000,-0.067546794,-0.057677207,0.072720726
chr21,28870000,28875000,-0.073582519,-0.057817325,0.072350777
chr21,28875000,28880000,-0.076179448,-0.058354981,0.076445848
chr21,28880000,28885000,-0.077055679,-0.057726125,0.078160941
chr21,28885000,28890000,-0.075399918,-0.05829677,0.083710457
chr21,28890000,28895000,-0.07747194,-0.057449529,0.082983773
chr21,28895000,28900000,-0.079993175,-0.059176313,0.083064405
chr21,28900000,28905000,-0.08193986,-0.058030234,0.077759607
chr21,28905000,28910000,-0.075161279,-0.055089142,0.076344711
chr21,28910000,28915000,-0.073242466,-0.053932694,0.076394158
chr21,28915000,28920000,-0.070017525,-0.054897504,0.080698869
chr21,28920000,28925000,-0.07334637,-0.059251009,0.085034594
chr21,28925000,28930000,-0.07779782,-0.058559028,0.08902039
chr21,28930000,28935000,-0.080033334,-0.058954088,0.08975921
chr21,28935000,28940000,-0.079994913,-0.053842408,0.094121273
chr21,28940000,28945000,-0.082127427,-0.053381964,0.09138937
chr21,28945000,28950000,-0.085597049,-0.050882761,0.091549749
chr21,28950000,28955000,-0.090027935,-0.053484127,0.091279666
chr21,28955000,28960000,-0.093559079,-0.052205964,0.091455465
chr21,28960000,28965000,-0.092574032,-0.051259104,0.096101611
chr21,28965000,28970000,-0.092085217,-0.052669278,0.094615463
chr21,28970000,28975000,-0.083460474,-0.054300981,0.098137663
chr21,28975000,28980000,-0.083311868,-0.052029412,0.099155563
chr21,28980000,28985000,-0.085813668,-0.048753801,0.099380162
chr21,28985000,28990000,-0.087981042,-0.049199911,0.098792054
chr21,28990000,28995000,-0.085919073,-0.056036358,0.095647056
chr21,28995000,2.90E+07,-0.084189948,-0.060497505,0.099786472
chr21,2.90E+07,29005000,-0.085416864,-0.061853325,0.106931895
chr21,29005000,29010000,-0.088499402,-0.05891616,0.111425057
chr21,29010000,29015000,-0.087759883,-0.057321139,0.11064068
chr21,29015000,29020000,-0.08802486,-0.053830401,0.101419343
chr21,29020000,29025000,-0.086189939,-0.054416047,0.097929058
chr21,29025000,29030000,-0.079520103,-0.056456494,0.101299361
chr21,29030000,29035000,-0.076409695,-0.060866533,0.10980572
chr21,29035000,29040000,-0.072600536,-0.065030132,0.114757693
chr21,29040000,29045000,-0.075211239,-0.06395229,0.118224154
chr21,29045000,29050000,-0.075801551,-0.066270763,0.117262518
chr21,29050000,29055000,-0.07774089,-0.061903621,0.119003589
chr21,29055000,29060000,-0.074948187,-0.057177184,0.119055749
chr21,29060000,29065000,-0.070908756,-0.053923974,0.123358713
chr21,29065000,29070000,-0.068398684,-0.053490011,0.12640537
chr21,29070000,29075000,-0.065349425,-0.055280133,0.127550767
chr21,29075000,29080000,-0.066970001,-0.055663461,0.124202447
chr21,29080000,29085000,-0.061409318,-0.059602062,0.116843354
chr21,29085000,29090000,-0.060625938,-0.065151523,0.112650934
chr21,29090000,29095000,-0.052006773,-0.065174683,0.110516297
chr21,29095000,29100000,-0.046902336,-0.064315849,0.111475778
chr21,29100000,29105000,-0.042188311,-0.058360332,0.113949133
chr21,29105000,29110000,-0.041674964,-0.058596966,0.116963635
chr21,29110000,29115000,-0.041897102,-0.058038273,0.116198275
chr21,29115000,29120000,-0.041262376,-0.057110807,0.114053342
chr21,29120000,29125000,-0.039727089,-0.055964327,0.108881783
chr21,29125000,29130000,-0.038125164,-0.054549535,0.10681736
chr21,29130000,29135000,-0.036598673,-0.052585513,0.103481861
chr21,29135000,29140000,-0.03444582,-0.050696938,0.103018947
chr21,29140000,29145000,-0.034159451,-0.051689046,0.104610982
chr21,29145000,29150000,-0.034321445,-0.058301294,0.106412289
chr21,29150000,29155000,-0.034926447,-0.061648381,0.110232925
chr21,29155000,29160000,-0.03264152,-0.058961016,0.111057966
chr21,29160000,29165000,-0.033529022,-0.059035684,0.111429312
chr21,29165000,29170000,-0.034185375,-0.053746338,0.109788117
chr21,29170000,29175000,-0.034434007,-0.053728556,0.109280853
chr21,29175000,29180000,-0.032497602,-0.050562339,0.110187584
chr21,29180000,29185000,-0.030767005,-0.049266116,0.110078921
chr21,29185000,29190000,-0.031384944,-0.046334614,0.110858303
chr21,29190000,29195000,-0.030280912,-0.046718066,0.10779335
chr21,29195000,29200000,-0.032283642,-0.05033319,0.110073558
chr21,29200000,29205000,-0.034068223,-0.051839667,0.105542129
chr21,29205000,29210000,-0.036622978,-0.047637544,0.107001679
chr21,29210000,29215000,-0.04165124,-0.041802976,0.104910916
chr21,29215000,29220000,-0.046394904,-0.041334274,0.107802801
chr21,29220000,29225000,-0.05057417,-0.039779975,0.105336734
chr21,29225000,29230000,-0.053148555,-0.041409857,0.101584123
chr21,29230000,29235000,-0.056889717,-0.034999631,0.104167531
chr21,29235000,29240000,-0.06144741,-0.033054047,0.101563096
chr21,29240000,29245000,-0.059206318,-0.026910753,0.104398498
chr21,29245000,29250000,-0.060990765,-0.026342542,0.09963989
chr21,29250000,29255000,-0.058099787,-0.028230672,0.098248792
chr21,29255000,29260000,-0.06116784,-0.031082141,0.095747663
chr21,29260000,29265000,-0.057673538,-0.037764025,0.095152448
chr21,29265000,29270000,-0.059782628,-0.036673036,0.099355674
chr21,29270000,29275000,-0.056854738,-0.040187331,0.095338573
chr21,29275000,29280000,-0.063940166,-0.037758687,0.093949788
chr21,29280000,29285000,-0.068096146,-0.041428302,0.092501766
chr21,29285000,29290000,-0.077810255,-0.043262045,0.09371216
chr21,29290000,29295000,-0.074140609,-0.043699389,0.095192218
chr21,29295000,29300000,-0.069542688,-0.045401442,0.091121769
chr21,29300000,29305000,-0.066176649,-0.043603277,0.091964205
chr21,29305000,29310000,-0.064201702,-0.046703265,0.091966202
chr21,29310000,29315000,-0.069718474,-0.048187417,0.095299676
chr21,29315000,29320000,-0.072850751,-0.052265356,0.098955802
chr21,29320000,29325000,-0.077077481,-0.056080326,0.099762018
chr21,29325000,29330000,-0.071717872,-0.057082747,0.10060167
chr21,29330000,29335000,-0.065274961,-0.056355133,0.09456303
chr21,29335000,29340000,-0.06490793,-0.051426221,0.092602356
chr21,29340000,29345000,-0.067261054,-0.051476961,0.088793301
chr21,29345000,29350000,-0.070163807,-0.048660052,0.089131534
chr21,29350000,29355000,-0.070789877,-0.051285503,0.092593437
chr21,29355000,29360000,-0.070007582,-0.048395974,0.095178044
chr21,29360000,29365000,-0.071213049,-0.047982092,0.09656403
chr21,29365000,29370000,-0.066586991,-0.044688542,0.091902265
chr21,29370000,29375000,-0.067710709,-0.041134401,0.091832493
chr21,29375000,29380000,-0.067745914,-0.040690008,0.093396345
chr21,29380000,29385000,-0.071888071,-0.038554325,0.103395126
chr21,29385000,29390000,-0.076837728,-0.04213446,0.108700496
chr21,29390000,29395000,-0.080596459,-0.044119608,0.112780477
chr21,29395000,29400000,-0.080265367,-0.048491979,0.111551366
chr21,29400000,29405000,-0.07468311,-0.046042884,0.113297019
chr21,29405000,29410000,-0.067674672,-0.04756233,0.115948611
chr21,29410000,29415000,-0.065430967,-0.040984463,0.116746435
chr21,29415000,29420000,-0.067919381,-0.041704417,0.111528292
chr21,29420000,29425000,-0.070144317,-0.039248595,0.111209777
chr21,29425000,29430000,-0.076699297,-0.042673685,0.108627254
chr21,29430000,29435000,-0.079677191,-0.03926144,0.116274351
chr21,29435000,29440000,-0.086160287,-0.034716937,0.11507065
chr21,29440000,29445000,-0.085291979,-0.029746906,0.119669348
chr21,29445000,29450000,-0.088777008,-0.028655287,0.118413256
chr21,29450000,29455000,-0.089194504,-0.027417098,0.121328847
chr21,29455000,29460000,-0.091506449,-0.025593512,0.120824253
chr21,29460000,29465000,-0.090198395,-0.024704535,0.12164509
chr21,29465000,29470000,-0.08832743,-0.020981383,0.121613644
chr21,29470000,29475000,-0.085072654,-0.020571839,0.123236184
chr21,29475000,29480000,-0.085071052,-0.019588848,0.12310779
chr21,29480000,29485000,-0.081610656,-0.017900373,0.123701491
chr21,29485000,29490000,-0.083913653,-0.01599724,0.121851736
chr21,29490000,29495000,-0.083314989,-0.013226779,0.121558325
chr21,29495000,29500000,-0.085522902,-0.012562906,0.120722251
chr21,29500000,29505000,-0.079397109,-0.015403735,0.122382775
chr21,29505000,29510000,-0.074765579,-0.019684434,0.123974645
chr21,29510000,29515000,-0.067682624,-0.025948326,0.126174694
chr21,29515000,29520000,-0.069709179,-0.023630778,0.12517082
chr21,29520000,29525000,-0.070367563,-0.017694502,0.123851558
chr21,29525000,29530000,-0.076118179,-0.018117633,0.121761783
chr21,29530000,29535000,-0.080141748,-0.019243989,0.119531047
chr21,29535000,29540000,-0.083074682,-0.024012163,0.118772046
chr21,29540000,29545000,-0.080864226,-0.021190213,0.120192389
chr21,29545000,29550000,-0.078980598,-0.019119514,0.121569453
chr21,29550000,29555000,-0.074854397,-0.013229197,0.122623027
chr21,29555000,29560000,-0.075152284,-0.009141205,0.121180795
chr21,29560000,29565000,-0.06972357,-0.006916665,0.121077849
chr21,29565000,29570000,-0.068957656,-0.004523988,0.1181054
chr21,29570000,29575000,-0.067778336,-0.002208807,0.117197918
chr21,29575000,29580000,-0.068377047,-0.002491217,0.117012844
chr21,29580000,29585000,-0.068804519,-0.003076499,0.117045108
chr21,29585000,29590000,-0.064775553,-0.005449499,0.118929809
chr21,29590000,29595000,-0.060942201,-0.004948934,0.117666163
chr21,29595000,29600000,-0.054238622,-0.006909553,0.119510285
chr21,29600000,29605000,-0.052509384,-0.005957803,0.118104874
chr21,29605000,29610000,-0.052463312,-0.004987072,0.119508272
chr21,29610000,29615000,-0.050849729,-0.004991612,0.117668897
chr21,29615000,29620000,-0.048367514,-0.005612497,0.114644862
chr21,29620000,29625000,-0.045909832,-0.00521324,0.111236672
chr21,29625000,29630000,-0.043911526,-0.007742575,0.110333169
chr21,29630000,29635000,-0.040589491,-0.010783139,0.1079505
chr21,29635000,29640000,-0.038755602,-0.012124187,0.104915876
chr21,29640000,29645000,-0.037129008,-0.010551943,0.09982015
chr21,29645000,29650000,-0.044035878,-0.005000339,0.098492951
chr21,29650000,29655000,-0.048410664,-0.00321173,0.096071531
chr21,29655000,29660000,-0.050860798,-0.002594229,0.095944273
chr21,29660000,29665000,-0.04873075,-0.00337807,0.094932304
chr21,29665000,29670000,-0.043392944,-0.004889004,0.096498033
chr21,29670000,29675000,-0.04216231,-0.003751776,0.097364166
chr21,29675000,29680000,-0.037968101,-0.00701743,0.095416353
chr21,29680000,29685000,-0.039637504,-0.005877973,0.093142888
chr21,29685000,29690000,-0.039444998,-0.007485329,0.090236665
chr21,29690000,29695000,-0.039934091,-0.010519378,0.090786344
chr21,29695000,29700000,-0.039045101,-0.012301313,0.090438384
chr21,29700000,29705000,-0.039364616,-0.015599253,0.087159624
chr21,29705000,29710000,-0.038560248,-0.012327517,0.085914434
chr21,29710000,29715000,-0.036099644,-0.017707587,0.083259865
chr21,29715000,29720000,-0.035853463,-0.014145189,0.083743665
chr21,29720000,29725000,-0.036071234,-0.015114008,0.081285722
chr21,29725000,29730000,-0.035997598,-0.013890719,0.081593071
chr21,29730000,29735000,-0.037915446,-0.014188499,0.081130385
chr21,29735000,29740000,-0.037619003,-0.01610987,0.08076382
chr21,29740000,29745000,-0.042609781,-0.013529314,0.076780448
chr21,29745000,29750000,-0.042219174,-0.014164561,0.074432523
chr21,29750000,29755000,-0.047085432,-0.009241061,0.073297627
chr21,29755000,29760000,-0.04801087,-0.008637904,0.071938685
chr21,29760000,29765000,-0.054037159,-0.006710875,0.071753571
chr21,29765000,29770000,-0.054670204,-0.00906914,0.069048971
chr21,29770000,29775000,-0.054176532,-0.015094357,0.069473245
chr21,29775000,29780000,-0.051758253,-0.023191852,0.066954368
chr21,29780000,29785000,-0.058405028,-0.026439776,0.069904197
chr21,29785000,29790000,-0.064464717,-0.02468646,0.069204564
chr21,29790000,29795000,-0.071324616,-0.022604471,0.070600732
chr21,29795000,29800000,-0.073575836,-0.022132738,0.066915361
chr21,29800000,29805000,-0.07377361,-0.026328534,0.068134217
chr21,29805000,29810000,-0.076338162,-0.025382954,0.06747721
chr21,29810000,29815000,-0.072583539,-0.025279314,0.067188706
chr21,29815000,29820000,-0.074121882,-0.018605012,0.06567763
chr21,29820000,29825000,-0.072632248,-0.015706975,0.06570031
chr21,29825000,29830000,-0.072806698,-0.01556991,0.065101062
chr21,29830000,29835000,-0.073424019,-0.021592139,0.065507665
chr21,29835000,29840000,-0.073417949,-0.025699941,0.064714076
chr21,29840000,29845000,-0.080404462,-0.028936301,0.068861565
chr21,29845000,29850000,-0.084086469,-0.028588847,0.069705823
chr21,29850000,29855000,-0.085567084,-0.02960423,0.069826056
chr21,29855000,29860000,-0.085861686,-0.03123155,0.069777853
chr21,29860000,29865000,-0.081350345,-0.03572944,0.070506891
chr21,29865000,29870000,-0.083198421,-0.038957804,0.072867817
chr21,29870000,29875000,-0.081306641,-0.044438581,0.074400925
chr21,29875000,29880000,-0.087984272,-0.040700636,0.07826257
chr21,29880000,29885000,-0.087599658,-0.038733699,0.077611392
chr21,29885000,29890000,-0.088345668,-0.035198112,0.073287769
chr21,29890000,29895000,-0.087953468,-0.034066233,0.071388915
chr21,29895000,29900000,-0.088860989,-0.034539471,0.071260254
chr21,29900000,29905000,-0.090195865,-0.033765148,0.073453373
chr21,29905000,29910000,-0.089762494,-0.037717041,0.074541566
chr21,29910000,29915000,-0.09023658,-0.038998142,0.074702095
chr21,29915000,29920000,-0.087550467,-0.039365764,0.07174239
chr21,29920000,29925000,-0.079603895,-0.038197559,0.066433044
chr21,29925000,29930000,-0.075979845,-0.039922156,0.066327446
chr21,29930000,29935000,-0.072321742,-0.043833362,0.067042126
chr21,29935000,29940000,-0.072403501,-0.045781146,0.067458223
chr21,29940000,29945000,-0.073593514,-0.047836797,0.066740747
chr21,29945000,29950000,-0.072381322,-0.049495017,0.068774089
chr21,29950000,29955000,-0.074710378,-0.047980141,0.06637223
chr21,29955000,29960000,-0.067300352,-0.048368458,0.064647421
chr21,29960000,29965000,-0.068742099,-0.044600214,0.060402325
chr21,29965000,29970000,-0.064529388,-0.049411734,0.06381569
chr21,29970000,29975000,-0.06188502,-0.050723429,0.066279119
chr21,29975000,29980000,-0.055601382,-0.056728039,0.071260868
chr21,29980000,29985000,-0.052312527,-0.057974415,0.074179368
chr21,29985000,29990000,-0.056986151,-0.059463213,0.075064097
chr21,29990000,29995000,-0.055102054,-0.058679561,0.072372089
chr21,29995000,3.00E+07,-0.055044298,-0.058891876,0.066193883
chr21,3.00E+07,30005000,-0.048849321,-0.06182699,0.057449129
chr21,30005000,30010000,-0.048238992,-0.064230138,0.053899186
chr21,30010000,30015000,-0.045966999,-0.064802973,0.050518509
chr21,30015000,30020000,-0.044125795,-0.061785592,0.048362913
chr21,30020000,30025000,-0.039731818,-0.056638742,0.041869699
chr21,30025000,30030000,-0.037292266,-0.056633684,0.040975149
chr21,30030000,30035000,-0.03705647,-0.058870688,0.040749441
chr21,30035000,30040000,-0.037526215,-0.059938528,0.040557219
chr21,30040000,30045000,-0.033311696,-0.060452271,0.040235619
chr21,30045000,30050000,-0.026038213,-0.056030353,0.039131446
chr21,30050000,30055000,-0.024448233,-0.056105371,0.038453559
chr21,30055000,30060000,-0.028109168,-0.054715367,0.037270548
chr21,30060000,30065000,-0.032425687,-0.056099668,0.03602796
chr21,30065000,30070000,-0.031318108,-0.055007464,0.03409826
chr21,30070000,30075000,-0.028655018,-0.055042407,0.027545196
chr21,30075000,30080000,-0.029547495,-0.056969013,0.026705159
chr21,30080000,30085000,-0.030489138,-0.058745633,0.025840912
chr21,30085000,30090000,-0.031796928,-0.060032182,0.025826956
chr21,30090000,30095000,-0.031602694,-0.062257342,0.026443153
chr21,30095000,30100000,-0.030705529,-0.065378625,0.023978123
chr21,30100000,30105000,-0.032077325,-0.069099016,0.025837445
chr21,30105000,30110000,-0.030324934,-0.073658378,0.023233286
chr21,30110000,30115000,-0.032043681,-0.079998941,0.02749055
chr21,30115000,30120000,-0.03059138,-0.082572664,0.027427445
chr21,30120000,30125000,-0.03025219,-0.084022613,0.028247188
chr21,30125000,30130000,-0.026925613,-0.079747971,0.025679836
chr21,30130000,30135000,-0.025399119,-0.080553459,0.025995763
chr21,30135000,30140000,-0.02550387,-0.079401096,0.02666013
chr21,30140000,30145000,-0.027376586,-0.083491048,0.027989374
chr21,30145000,30150000,-0.027294142,-0.085427641,0.029742886
chr21,30150000,30155000,-0.023977111,-0.08531012,0.028707525
chr21,30155000,30160000,-0.022857603,-0.086820119,0.030166073
chr21,30160000,30165000,-0.021870738,-0.086615808,0.027945869
chr21,30165000,30170000,-0.02416384,-0.088375028,0.031824912
chr21,30170000,30175000,-0.024308103,-0.088584065,0.031804925
chr21,30175000,30180000,-0.024208318,-0.089957549,0.035483611
chr21,30180000,30185000,-0.021891424,-0.091259607,0.035244449
chr21,30185000,30190000,-0.018909071,-0.094421799,0.037170868
chr21,30190000,30195000,-0.016785127,-0.094435128,0.035258634
chr21,30195000,30200000,-0.014899196,-0.096321547,0.034491469
chr21,30200000,30205000,-0.014596434,-0.09362533,0.032997879
chr21,30205000,30210000,-0.012994254,-0.091612201,0.031078933
chr21,30210000,30215000,-0.013566419,-0.090968413,0.030980152
chr21,30215000,30220000,-0.013740849,-0.092540212,0.031172536
chr21,30220000,30225000,-0.013638707,-0.09599059,0.034539537
chr21,30225000,30230000,-0.011771929,-0.096543601,0.035383595
chr21,30230000,30235000,-0.01141109,-0.096888968,0.036566935
chr21,30235000,30240000,-0.008602701,-0.097340786,0.037151549
chr21,30240000,30245000,-0.006529833,-0.098046672,0.038365521
chr21,30245000,30250000,-0.003693876,-0.098682167,0.038930103
chr21,30250000,30255000,-0.003411167,-0.09581454,0.036011933
chr21,30255000,30260000,-0.002518418,-0.093998013,0.033303191
chr21,30260000,30265000,-0.003787435,-0.092125611,0.034208148
chr21,30265000,30270000,-0.0035689,-0.094192757,0.036435955
chr21,30270000,30275000,-0.004301158,-0.095166065,0.038268365
chr21,30275000,30280000,-0.001844048,-0.095650247,0.035493854
chr21,30280000,30285000,-0.001014783,-0.095335665,0.034971167
chr21,30285000,30290000,0.000188264,-0.095347498,0.034342923
chr21,30290000,30295000,0.001780249,-0.095814527,0.035758167
chr21,30295000,30300000,0.003482856,-0.094941108,0.034610573
chr21,30300000,30305000,0.004376902,-0.09500445,0.034849425
chr21,30305000,30310000,0.005910306,-0.092949233,0.033235859
